dt,Celsius,State,AverageTemperature
19160103,4.615,Nebraska,40.307
19160103,6.719,Nevada,44.0942
19160103,5.916,New Hampshire,42.6488
19160103,0.347,New Jersey,32.6246
19160103,9.543,New Mexico,49.1774
19160103,5.038,New York,41.0684
19160103,8.583,North Carolina,47.4494
19160103,5.726,North Dakota,42.3068
19160103,1.085,Ohio,33.953
19160103,12.516,Oklahoma,54.5288
19160103,4.77,Oregon,40.586
19160103,1.759,Pennsylvania,35.1662
19160103,2.295,Rhode Island,36.131
19160103,11.635,South Carolina,52.943
19160103,0.454,South Dakota,32.8172
19160103,8.108,Tennessee,46.5944
19160103,16.67,Texas,62.006
19160103,4.694,Utah,40.4492
19160103,6.441,Vermont,43.5938
19160103,5.33,Virginia,41.594
19160103,3.366,Washington,38.0588
19160103,3.053,West Virginia,37.4954
19160103,4.106,Wisconsin,39.3908
19160103,1.247,Wyoming,34.2446
19160104,16.073,Alabama,60.9314
19160104,4.57,Alaska,40.226
19160104,14.639,Arizona,58.3502
19160104,14.639,Arkansas,58.3502
19160104,13.55,California,56.39
19160104,5.722,Colorado,42.2996
19160104,6.338,Connecticut,43.4084
19160104,9.744,Delaware,49.5392
19160104,10.637,District Of Columbia,51.1466
19160104,19.696,Florida,67.4528
19160104,16.498,Georgia ,61.6964
19160104,21.494,Hawaii,70.6892
19160104,5.416,Idaho,41.7488
19160104,9.901,Illinois,49.8218
19160104,9.711,Indiana,49.4798
19160104,8.088,Iowa,46.5584
19160104,10.036,Kansas,50.0648
19160104,11.753,Kentucky,53.1554
19160104,17.672,Louisiana,63.8096
19160104,4.075,Maine,39.335
19160104,10.49,Maryland,50.882
19160104,5.656,Massachusetts,42.1808
19160104,5.347,Michigan,41.6246
19160104,4.144,Minnesota,39.4592
19160104,16.369,Mississippi,61.4642
19160104,11.227,Missouri,52.2086
19160104,4.955,Montana,40.919
19160104,7.936,Nebraska,46.2848
19160104,9.64,Nevada,49.352
19160104,4.719,New Hampshire,40.4942
19160104,8.733,New Jersey,47.7194
19160104,10.797,New Mexico,51.4346
19160104,6.161,New York,43.0898
19160104,13.41,North Carolina,56.138
19160104,3.911,North Dakota,39.0398
19160104,9.114,Ohio,48.4052
19160104,13.182,Oklahoma,55.7276
19160104,7.414,Oregon,45.3452
19160104,7.87,Pennsylvania,46.166
19160104,6.252,Rhode Island,43.2536
19160104,15.919,South Carolina,60.6542
19160104,6.039,South Dakota,42.8702
19160104,13.055,Tennessee,55.499
19160104,17.024,Texas,62.6432
19160104,8.39,Utah,47.102
19160104,4.735,Vermont,40.523
19160104,11.447,Virginia,52.6046
19160104,7.124,Washington,44.8232
19160104,9.611,West Virginia,49.2998
19160104,5.542,Wisconsin,41.9756
19160104,4.152,Wyoming,39.4736
19160105,22.456,Alabama,72.4208
19160105,2.566,Alaska,36.6188
19160105,17.778,Arizona,64.0004
19160105,21.27,Arkansas,70.286
19160105,14.823,California,58.6814
19160105,10.323,Colorado,50.5814
19160105,13.193,Connecticut,55.7474
19160105,17.115,Delaware,62.807
19160105,18.062,District Of Columbia,64.5116
19160105,24.425,Florida,75.965
19160105,22.967,Georgia ,73.3406
19160105,22.011,Hawaii,71.6198
19160105,6.738,Idaho,44.1284
19160105,17.054,Illinois,62.6972
19160105,17.17,Indiana,62.906
19160105,15.296,Iowa,59.5328
19160105,17.42,Kansas,63.356
19160105,19.216,Kentucky,66.5888
19160105,23.272,Louisiana,73.8896
19160105,10.05,Maine,50.09
19160105,17.952,Maryland,64.3136
19160105,12.694,Massachusetts,54.8492
19160105,11.427,Michigan,52.5686
19160105,11.133,Minnesota,52.0394
19160105,22.546,Mississippi,72.5828
19160105,18.223,Missouri,64.8014
19160105,7.706,Montana,45.8708
19160105,14.149,Nebraska,57.4682
19160105,11.128,Nevada,52.0304
19160105,11.48,New Hampshire,52.664
19160105,16.034,New Jersey,60.8612
19160105,15.778,New Mexico,60.4004
19160105,12.871,New York,55.1678
19160105,20.62,North Carolina,69.116
19160105,10.498,North Dakota,50.8964
19160105,16.493,Ohio,61.6874
19160105,20.729,Oklahoma,69.3122
19160105,8.327,Oregon,46.9886
19160105,15.221,Pennsylvania,59.3978
19160105,13.106,Rhode Island,55.5908
19160105,22.759,South Carolina,72.9662
19160105,12.256,South Dakota,54.0608
19160105,20.146,Tennessee,68.2628
19160105,22.842,Texas,73.1156
19160105,10.546,Utah,50.9828
19160105,11.336,Vermont,52.4048
19160105,19.018,Virginia,66.2324
19160105,9.065,Washington,48.317
19160105,17.315,West Virginia,63.167
19160105,11.966,Wisconsin,53.5388
19160105,7.157,Wyoming,44.8826
19160106,24.524,Alabama,76.1432
19160106,9.592,Alaska,49.2656
19160106,23.504,Arizona,74.3072
19160106,23.519,Arkansas,74.3342
19160106,19.316,California,66.7688
19160106,15.632,Colorado,60.1376
19160106,15.927,Connecticut,60.6686
19160106,18.929,Delaware,66.0722
19160106,19.666,District Of Columbia,67.3988
19160106,25.936,Florida,78.6848
19160106,24.66,Georgia ,76.388
19160106,22.344,Hawaii,72.2192
19160106,12.191,Idaho,53.9438
19160106,19.042,Illinois,66.2756
19160106,18.948,Indiana,66.1064
19160106,17.91,Iowa,64.238
19160106,21.039,Kansas,69.8702
19160106,20.666,Kentucky,69.1988
19160106,26.148,Louisiana,79.0664
19160106,14.418,Maine,57.9524
19160106,19.521,Maryland,67.1378
19160106,15.266,Massachusetts,59.4788
19160106,14.59,Michigan,58.262
19160106,15.11,Minnesota,59.198
19160106,24.86,Mississippi,76.748
19160106,20.637,Missouri,69.1466
19160106,12.977,Montana,55.3586
19160106,17.823,Nebraska,64.0814
19160106,16.958,Nevada,62.5244
19160106,14.826,New Hampshire,58.6868
19160106,17.981,New Jersey,64.3658
19160106,21.371,New Mexico,70.4678
19160106,15.737,New York,60.3266
19160106,21.999,North Carolina,71.5982
19160106,14.48,North Dakota,58.064
19160106,18.097,Ohio,64.5746
19160106,23.86,Oklahoma,74.948
19160106,13.135,Oregon,55.643
19160106,16.853,Pennsylvania,62.3354
19160106,15.856,Rhode Island,60.5408
19160106,24.302,South Carolina,75.7436
19160106,16.107,South Dakota,60.9926
19160106,21.775,Tennessee,71.195
19160106,27.134,Texas,80.8412
19160106,16.63,Utah,61.934
19160106,14.804,Vermont,58.6472
19160106,20.229,Virginia,68.4122
19160106,13.481,Washington,56.2658
19160106,18.236,West Virginia,64.8248
19160106,15.063,Wisconsin,59.1134
19160106,12.987,Wyoming,55.3766
19160107,25.555,Alabama,77.999
19160107,11.668,Alaska,53.0024
19160107,25.934,Arizona,78.6812
19160107,27.494,Arkansas,81.4892
19160107,22.422,California,72.3596
19160107,19.985,Colorado,67.973
19160107,21.542,Connecticut,70.7756
19160107,23.864,Delaware,74.9552
19160107,24.571,District Of Columbia,76.2278
19160107,26.793,Florida,80.2274
19160107,25.321,Georgia ,77.5778
19160107,23.017,Hawaii,73.4306
19160107,17.066,Idaho,62.7188
19160107,26.706,Illinois,80.0708
19160107,25.985,Indiana,78.773
19160107,26.302,Iowa,79.3436
19160107,27.079,Kansas,80.7422
19160107,25.542,Kentucky,77.9756
19160107,27.35,Louisiana,81.23
19160107,19.277,Maine,66.6986
19160107,24.222,Maryland,75.5996
19160107,21.218,Massachusetts,70.1924
19160107,23.139,Michigan,73.6502
19160107,23.665,Minnesota,74.597
19160107,26.499,Mississippi,79.6982
19160107,27.101,Missouri,80.7818
19160107,18.805,Montana,65.849
19160107,25.855,Nebraska,78.539
19160107,21.253,Nevada,70.2554
19160107,20.667,New Hampshire,69.2006
19160107,23.33,New Jersey,73.994
19160107,22.669,New Mexico,72.8042
19160107,22.339,New York,72.2102
19160107,24.273,North Carolina,75.6914
19160107,22.81,North Dakota,73.058
19160107,24.697,Ohio,76.4546
19160107,28.034,Oklahoma,82.4612
19160107,15.881,Oregon,60.5858
19160107,22.893,Pennsylvania,73.2074
19160107,21.419,Rhode Island,70.5542
19160107,25.297,South Carolina,77.5346
19160107,24.953,South Dakota,76.9154
19160107,24.936,Tennessee,76.8848
19160107,27.693,Texas,81.8474
19160107,20.707,Utah,69.2726
19160107,20.794,Vermont,69.4292
19160107,23.872,Virginia,74.9696
19160107,15.427,Washington,59.7686
19160107,23.203,West Virginia,73.7654
19160107,23.895,Wisconsin,75.011
19160107,19.15,Wyoming,66.47
19160108,26.249,Alabama,79.2482
19160108,9.444,Alaska,48.9992
19160108,24.522,Arizona,76.1396
19160108,27.086,Arkansas,80.7548
19160108,21.979,California,71.5622
19160108,17.839,Colorado,64.1102
19160108,21.134,Connecticut,70.0412
19160108,23.376,Delaware,74.0768
19160108,23.547,District Of Columbia,74.3846
19160108,27.231,Florida,81.0158
19160108,26.287,Georgia ,79.3166
19160108,23.038,Hawaii,73.4684
19160108,16.363,Idaho,61.4534
19160108,24.538,Illinois,76.1684
19160108,24.112,Indiana,75.4016
19160108,23.102,Iowa,73.5836
19160108,25.943,Kansas,78.6974
19160108,24.652,Kentucky,76.3736
19160108,27.311,Louisiana,81.1598
19160108,18.328,Maine,64.9904
19160108,23.394,Maryland,74.1092
19160108,20.254,Massachusetts,68.4572
19160108,20.659,Michigan,69.1862
19160108,19.641,Minnesota,67.3538
19160108,26.62,Mississippi,79.916
19160108,25.801,Missouri,78.4418
19160108,16.803,Montana,62.2454
19160108,22.432,Nebraska,72.3776
19160108,19.79,Nevada,67.622
19160108,19.124,New Hampshire,66.4232
19160108,22.618,New Jersey,72.7124
19160108,21.138,New Mexico,70.0484
19160108,20.677,New York,69.2186
19160108,24.455,North Carolina,76.019
19160108,18.76,North Dakota,65.768
19160108,23.205,Ohio,73.769
19160108,28.095,Oklahoma,82.571
19160108,17.143,Oregon,62.8574
19160108,21.522,Pennsylvania,70.7396
19160108,21.039,Rhode Island,69.8702
19160108,26.193,South Carolina,79.1474
19160108,20.773,South Dakota,69.3914
19160108,24.722,Tennessee,76.4996
19160108,26.943,Texas,80.4974
19160108,18.98,Utah,66.164
19160108,19.146,Vermont,66.4628
19160108,23.294,Virginia,73.9292
19160108,17.175,Washington,62.915
19160108,22.254,West Virginia,72.0572
19160108,20.656,Wisconsin,69.1808
19160108,16.689,Wyoming,62.0402
19160109,22.728,Alabama,72.9104
19160109,4.294,Alaska,39.7292
19160109,21.623,Arizona,70.9214
19160109,21.822,Arkansas,71.2796
19160109,19.527,California,67.1486
19160109,13.261,Colorado,55.8698
19160109,16.971,Connecticut,62.5478
19160109,18.902,Delaware,66.0236
19160109,18.436,District Of Columbia,65.1848
19160109,25.803,Florida,78.4454
19160109,22.82,Georgia ,73.076
19160109,23.356,Hawaii,74.0408
19160109,11.826,Idaho,53.2868
19160109,18.081,Illinois,64.5458
19160109,18.005,Indiana,64.409
19160109,16.72,Iowa,62.096
19160109,19.492,Kansas,67.0856
19160109,19.071,Kentucky,66.3278
19160109,24.172,Louisiana,75.5096
19160109,13.403,Maine,56.1254
19160109,18.594,Maryland,65.4692
19160109,15.602,Massachusetts,60.0836
19160109,14.487,Michigan,58.0766
19160109,13.205,Minnesota,55.769
19160109,23.029,Mississippi,73.4522
19160109,19.365,Missouri,66.857
19160109,11.545,Montana,52.781
19160109,16.555,Nebraska,61.799
19160109,16.111,Nevada,60.9998
19160109,13.881,New Hampshire,56.9858
19160109,18.014,New Jersey,64.4252
19160109,17.77,New Mexico,63.986
19160109,15.597,New York,60.0746
19160109,20.048,North Carolina,68.0864
19160109,12.83,North Dakota,55.094
19160109,17.228,Ohio,63.0104
19160109,22.292,Oklahoma,72.1256
19160109,13.603,Oregon,56.4854
19160109,16.255,Pennsylvania,61.259
19160109,16.91,Rhode Island,62.438
19160109,22.217,South Carolina,71.9906
19160109,15.09,South Dakota,59.162
19160109,19.743,Tennessee,67.5374
19160109,23.658,Texas,74.5844
19160109,14.923,Utah,58.8614
19160109,13.864,Vermont,56.9552
19160109,18.432,Virginia,65.1776
19160109,13.14,Washington,55.652
19160109,16.769,West Virginia,62.1842
19160109,13.895,Wisconsin,57.011
19160109,11.542,Wyoming,52.7756
19160110,17.474,Alabama,63.4532
19160110,3,Alaska,37.4
19160110,14.547,Arizona,58.1846
19160110,16.198,Arkansas,61.1564
19160110,12.39,California,54.302
19160110,6.726,Colorado,44.1068
19160110,11.513,Connecticut,52.7234
19160110,13.542,Delaware,56.3756
19160110,12.545,District Of Columbia,54.581
19160110,23.028,Florida,73.4504
19160110,18.104,Georgia ,64.5872
19160110,22.973,Hawaii,73.3514
19160110,4.356,Idaho,39.8408
19160110,12.328,Illinois,54.1904
19160110,11.993,Indiana,53.5874
19160110,10.122,Iowa,50.2196
19160110,13.289,Kansas,55.9202
19160110,13.36,Kentucky,56.048
19160110,19.14,Louisiana,66.452
19160110,7.187,Maine,44.9366
19160110,13.143,Maryland,55.6574
19160110,9.96,Massachusetts,49.928
19160110,8.334,Michigan,47.0012
19160110,5.656,Minnesota,42.1808
19160110,17.623,Mississippi,63.7214
19160110,13.727,Missouri,56.7086
19160110,3.658,Montana,38.5844
19160110,9.229,Nebraska,48.6122
19160110,7.63,Nevada,45.734
19160110,7.98,New Hampshire,46.364
19160110,12.253,New Jersey,54.0554
19160110,11.977,New Mexico,53.5586
19160110,9.297,New York,48.7346
19160110,15.482,North Carolina,59.8676
19160110,4.37,North Dakota,39.866
19160110,11.191,Ohio,52.1438
19160110,16.342,Oklahoma,61.4156
19160110,6.947,Oregon,44.5046
19160110,10.225,Pennsylvania,50.405
19160110,11.501,Rhode Island,52.7018
19160110,17.471,South Carolina,63.4478
19160110,7.026,South Dakota,44.6468
19160110,14.458,Tennessee,58.0244
19160110,18.745,Texas,65.741
19160110,7.444,Utah,45.3992
19160110,7.821,Vermont,46.0778
19160110,13.378,Virginia,56.0804
19160110,6.787,Washington,44.2166
19160110,11.467,West Virginia,52.6406
19160110,7.859,Wisconsin,46.1462
19160110,3.861,Wyoming,38.9498
19160111,11.986,Alabama,53.5748
19160111,14.347,Alaska,57.8246
19160111,8.565,Arizona,47.417
19160111,10.458,Arkansas,50.8244
19160111,8.069,California,46.5242
19160111,0.59,Colorado,33.062
19160111,4.935,Connecticut,40.883
19160111,7.601,Delaware,45.6818
19160111,6.771,District Of Columbia,44.1878
19160111,18.81,Florida,65.858
19160111,12.903,Georgia ,55.2254
19160111,22.166,Hawaii,71.8988
19160111,3.266,Idaho,37.8788
19160111,6.179,Illinois,43.1222
19160111,6.166,Indiana,43.0988
19160111,2.705,Iowa,36.869
19160111,5.801,Kansas,42.4418
19160111,7.984,Kentucky,46.3712
19160111,13.825,Louisiana,56.885
19160111,1.007,Maine,33.8126
19160111,7.395,Maryland,45.311
19160111,2.804,Massachusetts,37.0472
19160111,2.009,Michigan,35.6162
19160111,1.207,Minnesota,34.1726
19160111,12.199,Mississippi,53.9582
19160111,7.601,Missouri,45.6818
19160111,2.055,Montana,35.699
19160111,1.881,Nebraska,35.3858
19160111,1.755,Nevada,35.159
19160111,0.028,New Hampshire,32.0504
19160111,5.884,New Jersey,42.5912
19160111,5.212,New Mexico,41.3816
19160111,2.194,New York,35.9492
19160111,10.172,North Carolina,50.3096
19160111,1.819,North Dakota,35.2742
19160111,5.476,Ohio,41.8568
19160111,9.469,Oklahoma,49.0442
19160111,0.798,Oregon,33.4364
19160111,4.215,Pennsylvania,39.587
19160111,4.903,Rhode Island,40.8254
19160111,12.597,South Carolina,54.6746
19160111,0.438,South Dakota,32.7884
19160111,8.916,Tennessee,48.0488
19160111,11.975,Texas,53.555
19160111,0.385,Utah,32.693
19160111,0.144,Vermont,32.2592
19160111,7.744,Virginia,45.9392
19160111,0.204,Washington,32.3672
19160111,5.987,West Virginia,42.7766
19160111,0.099,Wisconsin,32.1782
19160111,3.336,Wyoming,38.0048
19160112,7.98,Alabama,46.364
19160112,23.158,Alaska,73.6844
19160112,3.293,Arizona,37.9274
19160112,4.673,Arkansas,40.4114
19160112,4.142,California,39.4556
19160112,6.742,Colorado,44.1356
19160112,0.86,Connecticut,33.548
19160112,1.089,Delaware,33.9602
19160112,0.248,District Of Columbia,32.4464
19160112,16.279,Florida,61.3022
19160112,8.91,Georgia ,48.038
19160112,20.895,Hawaii,69.611
19160112,8.311,Idaho,46.9598
19160112,2.975,Illinois,37.355
19160112,2.379,Indiana,36.2822
19160112,7.852,Iowa,46.1336
19160112,2.696,Kansas,36.8528
19160112,1.103,Kentucky,33.9854
19160112,11.041,Louisiana,51.8738
19160112,6.545,Maine,43.781
19160112,1.129,Maryland,34.0322
19160112,3.018,Massachusetts,37.4324
19160112,6.367,Michigan,43.4606
19160112,13.99,Minnesota,57.182
19160112,8.491,Mississippi,47.2838
19160112,1.201,Missouri,34.1618
19160112,11.902,Montana,53.4236
19160112,7.532,Nebraska,45.5576
19160112,2.925,Nevada,37.265
19160112,6.128,New Hampshire,43.0304
19160112,0.423,New Jersey,32.7614
19160112,0.412,New Mexico,32.7416
19160112,4.221,New York,39.5978
19160112,4.977,North Carolina,40.9586
19160112,16.085,North Dakota,60.953
19160112,2.2,Ohio,35.96
19160112,2.908,Oklahoma,37.2344
19160112,2.306,Oregon,36.1508
19160112,2.245,Pennsylvania,36.041
19160112,0.883,Rhode Island,33.5894
19160112,7.949,South Carolina,46.3082
19160112,11.66,South Dakota,52.988
19160112,3.026,Tennessee,37.4468
19160112,8.533,Texas,47.3594
19160112,5.006,Utah,41.0108
19160112,6.513,Vermont,43.7234
19160112,2.003,Virginia,35.6054
19160112,3.744,Washington,38.7392
19160112,0.177,West Virginia,32.3186
19160112,10.11,Wisconsin,50.198
19160112,10.221,Wyoming,50.3978
19170101,9.659,Alabama,49.3862
19170101,24.988,Alaska,76.9784
19170101,2.721,Arizona,36.8978
19170101,5.747,Arkansas,42.3446
19170101,3.065,California,37.517
19170101,7.343,Colorado,45.2174
19170101,2.283,Connecticut,36.1094
19170101,1.126,Delaware,34.0268
19170101,0.106,District Of Columbia,32.1908
19170101,17.776,Florida,63.9968
19170101,10.852,Georgia ,51.5336
19170101,20.373,Hawaii,68.6714
19170101,10.152,Idaho,50.2736
19170101,2.862,Illinois,37.1516
19170101,2.253,Indiana,36.0554
19170101,8.71,Iowa,47.678
19170101,0.988,Kansas,33.7784
19170101,1.839,Kentucky,35.3102
19170101,11.645,Louisiana,52.961
19170101,10.695,Maine,51.251
19170101,1.063,Maryland,33.9134
19170101,4.796,Massachusetts,40.6328
19170101,8.674,Michigan,47.6132
19170101,16.683,Minnesota,62.0294
19170101,9.595,Mississippi,49.271
19170101,0.057,Missouri,32.1026
19170101,10.34,Montana,50.612
19170101,5.922,Nebraska,42.6596
19170101,7.106,Nevada,44.7908
19170101,8.353,New Hampshire,47.0354
19170101,0.85,New Jersey,33.53
19170101,0.479,New Mexico,32.8622
19170101,6.331,New York,43.3958
19170101,6.389,North Carolina,43.5002
19170101,16.283,North Dakota,61.3094
19170101,2.678,Ohio,36.8204
19170101,3.812,Oklahoma,38.8616
19170101,3.418,Oregon,38.1524
19170101,3.289,Pennsylvania,37.9202
19170101,2.326,Rhode Island,36.1868
19170101,9.725,South Carolina,49.505
19170101,10.512,South Dakota,50.9216
19170101,4.685,Tennessee,40.433
19170101,8.668,Texas,47.6024
19170101,9.37,Utah,48.866
19170101,8.888,Vermont,47.9984
19170101,2.869,Virginia,37.1642
19170101,3.219,Washington,37.7942
19170101,0.054,West Virginia,32.0972
19170101,12.453,Wisconsin,54.4154
19170101,10.476,Wyoming,50.8568
19170102,8.72,Alabama,47.696
19170102,14.363,Alaska,57.8534
19170102,5.966,Arizona,42.7388
19170102,5.689,Arkansas,42.2402
19170102,6.636,California,43.9448
19170102,3.509,Colorado,38.3162
19170102,4.474,Connecticut,40.0532
19170102,0.678,Delaware,33.2204
19170102,0.597,District Of Columbia,33.0746
19170102,15.455,Florida,59.819
19170102,9.245,Georgia ,48.641
19170102,20.359,Hawaii,68.6462
19170102,6.093,Idaho,42.9674
19170102,4.567,Illinois,40.2206
19170102,3.882,Indiana,38.9876
19170102,9.463,Iowa,49.0334
19170102,0.315,Kansas,32.567
19170102,0.91,Kentucky,33.638
19170102,11.922,Louisiana,53.4596
19170102,12.206,Maine,53.9708
19170102,0.019,Maryland,32.0342
19170102,6.54,Massachusetts,43.772
19170102,11.797,Michigan,53.2346
19170102,17.108,Minnesota,62.7944
19170102,9.463,Mississippi,49.0334
19170102,1.368,Missouri,34.4624
19170102,10.412,Montana,50.7416
19170102,5.158,Nebraska,41.2844
19170102,1.038,Nevada,33.8684
19170102,10.085,New Hampshire,50.153
19170102,2.557,New Jersey,36.6026
19170102,2.96,New Mexico,37.328
19170102,8.578,New York,47.4404
19170102,5.028,North Carolina,41.0504
19170102,17.681,North Dakota,63.8258
19170102,3.983,Ohio,39.1694
19170102,4.154,Oklahoma,39.4772
19170102,0.721,Oregon,33.2978
19170102,4.746,Pennsylvania,40.5428
19170102,4.446,Rhode Island,40.0028
19170102,8.31,South Carolina,46.958
19170102,11.849,South Dakota,53.3282
19170102,3.613,Tennessee,38.5034
19170102,10.287,Texas,50.5166
19170102,3.538,Utah,38.3684
19170102,10.777,Vermont,51.3986
19170102,1.747,Virginia,35.1446
19170102,1.348,Washington,34.4264
19170102,1.123,West Virginia,34.0214
19170102,14.033,Wisconsin,57.2594
19170102,6.92,Wyoming,44.456
19170103,13.47,Alabama,56.246
19170103,11.345,Alaska,52.421
19170103,7.625,Arizona,45.725
19170103,11.055,Arkansas,51.899
19170103,7.089,California,44.7602
19170103,2.332,Colorado,36.1976
19170103,1.261,Connecticut,34.2698
19170103,4.801,Delaware,40.6418
19170103,5.02,District Of Columbia,41.036
19170103,19.719,Florida,67.4942
19170103,14.154,Georgia ,57.4772
19170103,20.378,Hawaii,68.6804
19170103,5.284,Idaho,41.5112
19170103,4.963,Illinois,40.9334
19170103,4.821,Indiana,40.6778
19170103,1.22,Iowa,34.196
19170103,5.659,Kansas,42.1862
19170103,7.27,Kentucky,45.086
19170103,15.63,Louisiana,60.134
19170103,3.833,Maine,38.8994
19170103,5.279,Maryland,41.5022
19170103,0.039,Massachusetts,32.0702
19170103,1.706,Michigan,35.0708
19170103,4.415,Minnesota,39.947
19170103,13.773,Mississippi,56.7914
19170103,6.892,Missouri,44.4056
19170103,6.074,Montana,42.9332
19170103,0.161,Nebraska,32.2898
19170103,0.529,Nevada,32.9522
19170103,2.463,New Hampshire,36.4334
19170103,3.295,New Jersey,37.931
19170103,5.085,New Mexico,41.153
19170103,0.627,New York,33.1286
19170103,9.307,North Carolina,48.7526
19170103,5.566,North Dakota,42.0188
19170103,3.842,Ohio,38.9156
19170103,10.33,Oklahoma,50.594
19170103,0.13,Oregon,32.234
19170103,2.107,Pennsylvania,35.7926
19170103,1.241,Rhode Island,34.2338
19170103,12.547,South Carolina,54.5846
19170103,3.111,South Dakota,37.5998
19170103,8.983,Tennessee,48.1694
19170103,13.874,Texas,56.9732
19170103,1.218,Utah,34.1924
19170103,2.776,Vermont,36.9968
19170103,6.845,Virginia,44.321
19170103,0.222,Washington,32.3996
19170103,4.83,West Virginia,40.694
19170103,2.508,Wisconsin,36.5144
19170103,5.959,Wyoming,42.7262
19170104,17.18,Alabama,62.924
19170104,5.982,Alaska,42.7676
19170104,12.326,Arizona,54.1868
19170104,15.043,Arkansas,59.0774
19170104,11.239,California,52.2302
19170104,3.857,Colorado,38.9426
19170104,5.978,Connecticut,42.7604
19170104,10.36,Delaware,50.648
19170104,11.21,District Of Columbia,52.178
19170104,20.716,Florida,69.2888
19170104,18.261,Georgia ,64.8698
19170104,20.997,Hawaii,69.7946
19170104,2.081,Idaho,35.7458
19170104,9.36,Illinois,48.848
19170104,9.433,Indiana,48.9794
19170104,7.165,Iowa,44.897
19170104,10.503,Kansas,50.9054
19170104,12.538,Kentucky,54.5684
19170104,17.899,Louisiana,64.2182
19170104,2.455,Maine,36.419
19170104,11.1,Maryland,51.98
19170104,4.927,Massachusetts,40.8686
19170104,3.507,Michigan,38.3126
19170104,3.271,Minnesota,37.8878
19170104,16.993,Mississippi,62.5874
19170104,11.161,Missouri,52.0898
19170104,2.28,Montana,36.104
19170104,6.688,Nebraska,44.0384
19170104,6.491,Nevada,43.6838
19170104,3.207,New Hampshire,37.7726
19170104,9.122,New Jersey,48.4196
19170104,10.067,New Mexico,50.1206
19170104,5.29,New York,41.522
19170104,14.968,North Carolina,58.9424
19170104,2.656,North Dakota,36.7808
19170104,8.92,Ohio,48.056
19170104,14.219,Oklahoma,57.5942
19170104,5.104,Oregon,41.1872
19170104,8,Pennsylvania,46.4
19170104,5.841,Rhode Island,42.5138
19170104,17.876,South Carolina,64.1768
19170104,4.71,South Dakota,40.478
19170104,14.366,Tennessee,57.8588
19170104,17.612,Texas,63.7016
19170104,5.113,Utah,41.2034
19170104,3.125,Vermont,37.625
19170104,12.531,Virginia,54.5558
19170104,5.079,Washington,41.1422
19170104,10.472,West Virginia,50.8496
19170104,4.117,Wisconsin,39.4106
19170104,1.427,Wyoming,34.5686
19170105,18.439,Alabama,65.1902
19170105,2.538,Alaska,36.5684
19170105,15.467,Arizona,59.8406
19170105,16.938,Arkansas,62.4884
19170105,13.6,California,56.48
19170105,7.55,Colorado,45.59
19170105,9.456,Connecticut,49.0208
19170105,13.187,Delaware,55.7366
19170105,14.186,District Of Columbia,57.5348
19170105,22.568,Florida,72.6224
19170105,19.219,Georgia ,66.5942
19170105,22.131,Hawaii,71.8358
19170105,7.862,Idaho,46.1516
19170105,13.265,Illinois,55.877
19170105,12.791,Indiana,55.0238
19170105,12.684,Iowa,54.8312
19170105,13.785,Kansas,56.813
19170105,14.511,Kentucky,58.1198
19170105,20.251,Louisiana,68.4518
19170105,6.596,Maine,43.8728
19170105,13.967,Maryland,57.1406
19170105,8.542,Massachusetts,47.3756
19170105,8.397,Michigan,47.1146
19170105,10.459,Minnesota,50.8262
19170105,18.866,Mississippi,65.9588
19170105,14.473,Missouri,58.0514
19170105,8.667,Montana,47.6006
19170105,11.361,Nebraska,52.4498
19170105,10.194,Nevada,50.3492
19170105,7.341,New Hampshire,45.2138
19170105,11.942,New Jersey,53.4956
19170105,12.62,New Mexico,54.716
19170105,8.6,New York,47.48
19170105,16.469,North Carolina,61.6442
19170105,10.576,North Dakota,51.0368
19170105,12,Ohio,53.6
19170105,16.595,Oklahoma,61.871
19170105,8.944,Oregon,48.0992
19170105,10.869,Pennsylvania,51.5642
19170105,9.37,Rhode Island,48.866
19170105,18.815,South Carolina,65.867
19170105,10.957,South Dakota,51.7226
19170105,15.383,Tennessee,59.6894
19170105,19.839,Texas,67.7102
19170105,9.382,Utah,48.8876
19170105,7.167,Vermont,44.9006
19170105,14.705,Virginia,58.469
19170105,9.993,Washington,49.9874
19170105,12.713,West Virginia,54.8834
19170105,9.819,Wisconsin,49.6742
19170105,6.543,Wyoming,43.7774
19170106,24.732,Alabama,76.5176
19170106,8.981,Alaska,48.1658
19170106,23.904,Arizona,75.0272
19170106,23.529,Arkansas,74.3522
19170106,20.758,California,69.3644
19170106,15.278,Colorado,59.5004
19170106,17.877,Connecticut,64.1786
19170106,20.914,Delaware,69.6452
19170106,21.477,District Of Columbia,70.6586
19170106,25.902,Florida,78.6236
19170106,24.893,Georgia ,76.8074
19170106,22.9,Hawaii,73.22
19170106,12.215,Idaho,53.987
19170106,19.825,Illinois,67.685
19170106,19.746,Indiana,67.5428
19170106,18.703,Iowa,65.6654
19170106,22.262,Kansas,72.0716
19170106,21.206,Kentucky,70.1708
19170106,25.916,Louisiana,78.6488
19170106,14.704,Maine,58.4672
19170106,21.231,Maryland,70.2158
19170106,17.263,Massachusetts,63.0734
19170106,14.541,Michigan,58.1738
19170106,15.348,Minnesota,59.6264
19170106,25.14,Mississippi,77.252
19170106,21.345,Missouri,70.421
19170106,13.174,Montana,55.7132
19170106,18.84,Nebraska,65.912
19170106,17.757,Nevada,63.9626
